TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
93.139338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018134000000003425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.21196999999998,,0.0,357.96654041097634,3650.0,0.0,,,,,359.33806758645363,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.044137001037597656,0.0,0.0,,,0.35,0.0,0.0,,,0.0726319999999987,-1.485788384608419,0.0,,,,8.838582677165334,,,,,0.0,,0.0,0.0,0.0,,0.0,1.6254205107721043,-0.0,,-0.0,,,,,1.0,,0.0,,,0.0,,0.0,,-0.0,,0.02378700000001288,1.0,,0.0,6.529939173525928,,8.838582677165334,,0.0,0.27855904335896753,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,,,0.0,0.0,,
93.239824,,0.0,359.3935684679336,3650.0,0.0,,,,,1.026304327520659,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.044137001037597656,0.0,0.0,,,0.35,0.0,0.0,,,0.02785400000000493,-1.4794935967681906,0.0,,,,8.858267716535412,,,,,0.0,,0.0,0.0,0.0,,0.0,1.6260952600028737,-0.0,,-0.0,,,,,1.0,,0.0,,,0.0,,0.0,,-0.0,,0.02249500000000637,1.0,,0.0,6.529939173525928,,8.858267716535412,,0.0,0.28452948406578976,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,,,0.0,0.0,,
93.269441,,0.0,-0.0,3650.0,0.0,,,,,358.8202700511459,0.35,20.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.04421424865722656,0.0,0.0,,,0.35,0.0,0.0,,,0.02961700000000178,-1.4740538138646462,13.9375,,,,8.75984251968502,,,,,0.0,,0.11999878287315369,0.0,0.0,,0.0,1.6237498107721053,-0.0,,-0.0,,,,,1.0,,0.0,,,0.0,,0.0,,-0.0,,0.009812999999994076,1.0,,0.0,6.6214596150233405,,8.75984251968502,,0.0,0.2704970201035031,0.0,,0.0,,,0.0,0.0,,36.3125,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,,,0.0,28.90625,,
93.28756,,0.0,357.3746661865907,3650.0,0.0,,,,,0.6056455470036288,0.35,15.96875,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.04421424865722656,0.0,0.0,,,0.35,0.0,0.0,,,0.018118999999998664,-1.4775382373614596,46.3125,,,,8.681102362204705,,,,,0.0,,0.19998779892921448,0.0,0.0,,0.0,1.6239547092336446,-0.0,,-0.0,,,,,1.0,,0.0,,,0.0,,0.0,,11.428571701049805,,0.010615999999998849,1.0,,0.0,6.6214596150233405,,8.681102362204705,,0.0,0.27176994801050053,0.0,,0.0,,,0.0,0.0,,52.34375,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,,,0.0,20.25,,
93.304156,,0.0,359.18862691203844,3650.0,0.0,,,-1.0,,0.0,0.35,11.40625,-4.726303292940429,8.65625,0.0,0.0,,0.04232804477214813,0.0,,,1.0,,0.0,0.0,69.0032869125,0.0,0.0,0.04232804477214813,0.0,0.0,0.0,0.04421424865722656,0.0,0.0,,0.0,0.35,0.0,0.0,,,0.01659600000000694,-1.4845012252617276,75.96875,0.0,,,8.740157480314942,0.0,,,,0.0,,0.39997559785842896,0.0,0.0,,0.0,1.6216826661567227,-0.0,11.4,-0.0,85.27369670705957,27.625,,,1.0,0.16796875,0.0,,0.0,0.0,,0.0,,40.0,10.32451171875,0.043850999999989426,1.0,,0.0,6.6214596150233405,,8.740157480314942,0.0,0.0,0.28421943269149363,0.0,-1.0,0.0,0.3818359375,205.0,0.0,0.0,,69.4375,0.450439453125,1.0,0.4674327075481415,0.0,0.0,0.0,,25.0,1.0,0.0,1.0,0.0,0.0,,,0.0,11.3125,,
93.353256,,0.0,358.69914600644506,3650.0,0.0,,,,,0.14452705921764783,0.35,10.84375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.04421424865722656,0.0,0.0,,,0.35,0.0,0.0,,,0.0490999999999957,-1.4839382702523416,86.1875,,,,8.779527559055099,,,,,0.0,,0.47999513149261475,0.0,0.0,,0.0,1.6220982215413389,-0.0,,-0.0,,,,,1.0,,0.0,,,0.0,,0.0,,80.0,,0.00646399999999403,1.0,,0.0,6.6214596150233405,,8.779527559055099,,0.0,0.2774142592262154,0.0,,0.0,,,0.0,0.0,,84.0625,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,,,0.0,11.875,,
93.364161,,0.0,359.80901495874,3650.0,0.0,,,,,359.90450757089786,0.35,9.90625,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.04421424865722656,0.0,0.0,,,0.35,0.0,0.0,,,0.010904999999993947,-1.4871819458051545,86.1875,,,,8.681102362204705,,,,,0.0,,0.5139316916465759,0.0,0.0,,0.0,1.6211453769259547,-0.0,,-0.0,,,,,1.0,,0.0,,,0.0,,0.0,,80.0,,0.01217700000000832,1.0,,0.0,6.6214596150233405,,8.681102362204705,,0.0,0.27708717736083693,0.0,,0.0,,,0.0,0.0,,64.3125,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,,,0.0,13.21875,,
93.382286,,0.0,359.4332288651863,3650.0,0.0,,,,,359.4332288651863,0.35,13.59375,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.04421424865722656,0.0,0.0,,,0.35,0.0,0.0,,,0.018124999999997726,-1.4937906209824512,50.6875,,,,8.700787401574782,,,,,0.0,,0.599993884563446,0.0,0.0,,0.0,1.6225174692336475,-0.0,,-0.0,,,,,1.0,,0.0,,,0.0,,0.0,,80.0,,0.012897000000009484,1.0,,0.0,6.6214596150233405,,8.700787401574782,,0.0,0.27633162147556195,0.0,,0.0,,,0.0,0.0,,93.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,,,0.0,12.5625,,
