TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Is there a Ball at the Shooter End Conveyor,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Speed Command for the Conveyor Motor,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Is there a ball at the Intake End of the Conveyor,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,Boolean,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,%,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,Amps,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,Boolean,boolean,ft,ft,state,A,pct,state,cmd,boolean,
44.064397,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03220400000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.147249,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.08285200000000259,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
44.15669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.147249,-3.2303868781335954E-13,0.0,-0.0,1.0,12.85,,0.0,,1.0,0.189208984375,0.0,,0.0,0.0,-1.0,2.0,0.04305744171142578,,0.0,1.0,0.5,0.0,0.0,1.0,1.0,,0.07777999999999707,0.0,,,,,,0.0,,-9.640503862499997,0.0,0.0,0.0,0.0,6.512601140631866,-1.0,0.0,0.34765625,0.0,0.0,22.0,0.0,,-1.2225167258241585,,,91.15625,91.15625,0.463134765625,,0.33746206760406494,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,2.0,,1.0,
44.246518,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.09926899999999961,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
44.247122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.246518,-3.2303868781335954E-13,0.0,-0.0,1.0,12.85,,0.0,,1.0,0.189208984375,0.0,,0.0,0.0,-1.0,2.0,0.04305744171142578,,0.0,1.0,0.5,0.0,0.0,1.0,1.0,,0.03866899999999873,0.0,,,,,,0.0,,-9.640503862499997,0.0,0.0,0.0,0.0,6.512601140631866,-1.0,0.0,0.34765625,0.0,0.0,82.0,0.0,,-1.2238129799877724,,,91.15625,91.15625,0.463134765625,,0.33784908056259155,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,2.0,,1.0,
44.290012,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.04349399999999548,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
44.29057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.290012,-3.2303868781335954E-13,0.0,-0.0,1.0,12.85,,0.0,,-1.0,0.189208984375,0.0,,0.0,0.0,-1.0,2.0,0.04247903823852539,,0.0,1.0,0.5,0.0,0.0,1.0,1.0,,0.04544900000000496,0.0,,,,,,0.0,,-9.686280224999999,0.0,0.0,0.0,0.0,6.626575158937802,-1.0,0.0,0.34765625,0.0,0.0,22.0,0.0,,-1.2262791190476012,,,91.15625,91.15625,0.463134765625,,0.3543183207511902,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,2.0,,-1.0,
44.337421,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.04740900000000181,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
44.338131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.337421,-3.2303868781335954E-13,0.0,-0.0,1.0,12.85,,0.0,,-1.0,0.189208984375,0.0,,0.0,0.0,-1.0,2.0,0.04247903823852539,,0.0,1.0,0.5,0.0,0.0,1.0,1.0,,0.03403899999999993,0.0,,,,,,0.0,,-9.640503862499997,0.0,0.0,0.0,0.0,6.626575158937802,-1.0,0.0,0.34765625,0.0,0.0,82.0,0.0,,-1.2310898785958297,,,91.15625,91.15625,0.463134765625,,0.333648145198822,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,2.0,,-1.0,
44.374445,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.03702400000000239,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
44.37469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.374445,-3.2303868781335954E-13,0.0,-0.0,1.0,12.85,,0.0,,-1.0,0.189208984375,0.0,,0.0,0.0,-1.0,2.0,0.04247903823852539,,0.0,1.0,0.5,0.0,0.0,1.0,1.0,,0.03285900000000197,0.0,,,,,,0.0,,-9.640503862499997,0.0,0.0,0.0,0.0,6.626575158937802,-1.0,0.0,0.34765625,0.0,0.0,142.0,0.0,,-1.2330279441391756,,,91.15625,91.15625,0.463134765625,,0.32265713810920715,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,2.0,,-1.0,
44.409141,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.03469599999999673,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
44.409404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
44.409141,-3.2303868781335954E-13,0.0,-0.0,1.0,12.85,,0.0,,-1.0,0.189208984375,0.0,,0.0,0.0,-1.0,2.0,0.04247903823852539,,0.0,1.0,0.5,0.0,0.0,1.0,1.0,,0.04773200000000344,0.0,,,,,,0.0,,-9.732056587499997,0.0,0.0,0.0,0.0,6.626575158937802,-1.0,0.0,0.34765625,0.0,0.0,22.0,0.0,,-1.23517225859583,,,91.15625,91.15625,0.463134765625,,0.3589406907558441,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,2.0,,-1.0,
44.459692,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.05055099999999868,,,,,,,,,,,,,,,,,,,,,,,-0.0,,
44.460129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
