TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
441.385433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01397300000002133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.445662,0.0,7.0,358.8964492418897,0.0,0.0,,0.0,,0.0,359.95202241452506,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.047336578369140625,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.06022900000004938,-1.3045381697783025,0.0,,,0.0,9.291338582677154,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.15781319858661,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.0459069999999997,,1.0,,0.0,6.622013678819302,,9.291338582677154,,0.0,0.0,-0.037963345910401874,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
441.497369,0.0,7.0,359.1377539528961,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,-0.45653041409904915,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,106.7804375,28.98881463289975,-1.0,0.0,3.0,0.0,0.0,0.047336578369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.051706999999964864,-1.3082373905215354,0.0,0.0,,0.0,9.232283464566917,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.16056523985645,-0.0,12.950000000000001,-0.0,89.54346958590095,0.0,0.0,,1.0,0.159423828125,0.0,0.0,0.0,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.03358900000000631,12.743262939453125,1.0,,0.0,6.622013678819302,,9.232283464566917,1.0,0.0,0.0,-0.037780100060603804,0.0,-1.0,0.0,0.406005859375,108.0,0.0,0.0,0.0,0.0,0.434814453125,1.0,0.4710141122341156,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,107.04079268702934,0.0,,0.0,0.0,0.0,
441.536898,0.0,7.0,358.80551537834253,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.1038355827331543,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.03952900000001591,-1.3066831376094368,0.0,,,0.0,9.251968503936997,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.16226911829357,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.011694999999974698,,1.0,,0.0,5.163268848443068,,9.251968503936997,,0.0,0.0,-0.03366702339215664,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
441.557093,0.0,7.0,358.8035218305957,0.0,0.0,,0.0,,0.0,0.09571133487063241,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.1038355827331543,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.020195000000001073,-1.3073272462335288,0.0,,76.0,0.0,9.330708661417312,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.16341475536316,-0.0,,-0.0,,,0.0,54.07523960583154,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.013071999999965556,,1.0,85.9,0.0,5.163268848443068,,9.330708661417312,,0.0,0.0,-0.032919878301552685,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
441.579258,0.0,7.0,359.0427780460343,0.0,0.0,,0.0,,0.0,359.7128455126107,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.1038355827331543,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02216499999997268,-1.3051976023831902,0.0,,,0.0,9.311023622047234,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.16736716581494,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.010834000000045307,,1.0,,0.0,5.163268848443068,,9.311023622047234,,0.0,0.0,-0.03179410003341659,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
441.598569,0.0,7.0,358.99491531544476,0.0,0.0,,0.0,,0.0,359.90428243944996,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.1038355827331543,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.019311000000016065,-1.3052026347877432,0.0,,,0.0,9.291338582677156,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.16966465255486,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.014417999999977837,,1.0,,0.0,5.163268848443068,,9.291338582677156,,0.0,0.0,-0.0327816725877489,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
441.619259,0.0,7.0,358.8025468312684,0.0,0.0,,0.0,,0.0,359.616839968771,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.1038355827331543,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.020690000000001874,-1.3034246990062885,0.0,,,0.0,9.232283464566919,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.17100596962446,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.01254599999998618,,1.0,,0.0,5.163268848443068,,9.232283464566919,,0.0,0.0,-0.03559878067377207,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
441.640223,0.0,7.0,358.61447155066065,0.0,0.0,,0.0,,0.0,359.8566832164523,0.0,0.0,,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,28.98881463289975,-1.0,,3.0,0.0,0.0,0.05173969268798828,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02096399999999221,-1.3022367304657414,0.0,,,0.0,9.192913385826762,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.17425260669405,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,-6.240859358207266E9,0.0,-0.0,0.012196000000017193,,1.0,,0.0,6.116999183292498,,9.192913385826762,,0.0,0.0,-0.03549346496228693,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,107.04079268702934,0.0,,0.0,0.0,0.0,
