TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Battery Current Draw,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Battery Voltage,Robot Side Tilt Angle,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,bool,A,pct,pct,cmd,state,deg,RPM,V,V,degrees,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,bool,pct,cmd,fps,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,count,bool,RPM,bool,A,deg,bool,state,A,bool,
1003.150075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01654899999994086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003.193497,0.0,75.0,359.66911271865393,1028.5711669921875,0.0,0.0,,0.0,-1.0,0.0,359.2909417622643,0.0,1028.5712890625,0.0,-1.64328065449277,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,78.02123032500002,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04900169372558594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.3515625,0.0434219999999641,-0.9262809168627096,0.0,0.0,,0.0,4.606299212598346,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,53.43814698156339,-0.0,12.4375,12.450000000000001,88.35671934550723,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.749808231138814E10,0.0,1028.5712890625,0.035692000000040025,1.0,,0.0,6.4781197824720405,4.606299212598346,0.0,0.0,-0.041102849602343894,1.0,-1.0,0.0,0.0,100.0,0.0,-0.38277266961201867,0.0,0.0,0.0,1.0,0.48475363850593567,0.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003.236674,0.0,75.0,359.6170764328463,1017.142578125,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,1022.8568115234375,0.0,0.22557276963406991,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,77.7923485125,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04900169372558594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.359375,0.04317700000001423,-0.9198320157070393,0.0,0.0,,0.0,4.6259842519684256,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,53.44331708617878,-0.0,12.4375,12.450000000000001,90.22557276963407,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.749808231138814E10,0.0,1022.8568115234375,0.018552999999997155,1.0,,0.0,6.4781197824720405,4.6259842519684256,0.0,0.0,-0.02418907456886395,1.0,-1.0,0.0,0.0,205.0,0.0,-0.38277266961201867,0.0,0.0,0.0,1.0,0.5229166150093079,0.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003.258927,0.0,75.0,359.32658966823607,1011.4281005859375,0.0,0.0,,0.0,-1.0,0.0,359.2303827794834,0.0,1011.42822265625,0.0,-1.1787591699112312,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,77.74657214999999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04900169372558594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.3515625,0.022252999999977874,-0.9187061597382576,0.0,0.0,,0.0,4.606299212598347,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,53.44171726848647,-0.0,12.4375,12.450000000000001,88.82124083008877,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.749808231138814E10,0.0,1011.42822265625,0.02218700000003082,1.0,,0.0,6.4781197824720405,4.606299212598347,0.0,0.0,-0.02995407885577162,1.0,-1.0,0.0,0.0,37.0,0.0,-0.38277266961201867,0.0,0.0,0.0,1.0,0.4877163767814636,0.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003.287123,0.0,75.0,359.57390498628354,1011.4281005859375,0.0,0.0,,0.0,-1.0,0.0,0.9942622425115046,0.0,994.285400390625,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,77.74657214999999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04900169372558594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.359375,0.028195999999979904,-0.914248497041202,0.0,0.0,,0.0,4.606299212598347,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,53.45204963310186,-0.0,12.4453125,12.450000000000001,90.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.749808231138814E10,0.0,1011.4281005859375,0.020185000000083164,1.0,,0.0,6.4781197824720405,4.606299212598347,0.0,0.0,-0.03332630296634984,1.0,-1.0,0.0,0.0,142.0,0.0,-0.38277266961201867,0.0,0.0,0.0,1.0,0.5062153339385986,0.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003.313588,0.0,75.0,359.57074039550525,999.99951171875,0.0,0.0,,0.0,-1.0,0.0,358.80753742545664,0.0,994.285400390625,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,77.9296776,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04900169372558594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.359375,0.02646500000003016,-0.9082103721353719,0.0,0.0,,0.0,4.586614173228268,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,53.450137830024936,-0.0,12.453125,12.450000000000001,90.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.749808231138814E10,0.0,999.99951171875,0.021309999999971296,1.0,,0.0,6.4781197824720405,4.586614173228268,0.0,0.0,-0.03159608928443964,1.0,-1.0,0.0,0.0,247.0,0.0,-0.38277266961201867,0.0,0.0,0.0,1.0,0.5136592388153076,0.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003.340346,0.0,75.0,359.5663443860866,982.85693359375,0.0,0.0,,0.0,-1.0,0.0,0.6745844161066084,0.0,988.5711669921875,0.0,-0.9353581957571464,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,77.83812487499999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04900169372558594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.3671875,0.026757999999972526,-0.9043710814160557,0.0,0.0,,0.0,4.586614173228268,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,53.455016880024935,-0.0,12.453125,12.450000000000001,89.06464180424285,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.749808231138814E10,0.0,988.5711669921875,0.022489000000064152,1.0,,0.0,6.4781197824720405,4.586614173228268,0.0,0.0,-0.04722266009222759,1.0,-1.0,0.0,0.0,352.0,0.0,-0.38277266961201867,0.0,0.0,0.0,1.0,0.5057694911956787,0.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003.369074,0.0,75.0,359.47323540885037,977.1427001953125,0.0,0.0,,0.0,-1.0,0.0,358.4674329160237,0.0,982.85693359375,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,77.7923485125,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04900169372558594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.359375,0.028728000000000975,-0.9027027932754033,0.0,0.0,,0.0,4.6259842519684256,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,53.45414407925571,-0.0,12.453125,12.450000000000001,90.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.749808231138814E10,0.0,982.85693359375,0.022000000000048203,1.0,,0.0,6.4781197824720405,4.6259842519684256,0.0,0.0,-0.03323095502758816,1.0,-1.0,0.0,0.0,64.0,0.0,-0.38277266961201867,0.0,0.0,0.0,1.0,0.4350179135799408,0.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003.396836,0.0,75.0,359.14490369740025,971.428466796875,0.0,0.0,,0.0,-1.0,0.0,0.09500720772954994,0.0,965.7142333984375,0.0,-1.7489460445542306,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,77.83812487499999,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04900169372558594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,12.3671875,0.027762000000052467,-0.9028714673030447,0.0,0.0,,0.0,4.645669291338504,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,53.458714822332645,-0.0,12.4609375,12.450000000000001,88.25105395544577,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.749808231138814E10,0.0,971.428466796875,0.023012999999991735,1.0,,0.0,6.4781197824720405,4.645669291338504,0.0,0.0,-0.04852625161264689,1.0,-1.0,0.0,0.0,169.0,0.0,-0.38277266961201867,0.0,0.0,0.0,1.0,0.5409654378890991,0.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
