TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
1176.205553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018321999999898253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176.253708,0.0,24.0,356.9421590906022,0.0,0.0,,0.0,-1.0,0.0,0.525324293400103,0.0,0.0,-1.6038627711549225,0.0,4.0,0.0,0.0,-0.29629626870155334,0.0,,,0.0,,0.0,0.0,115.63185535714288,0.0,-1.0,-0.29629626870155334,3.0,0.0,0.0,0.04385828971862793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04815499999995154,-3.3494310271129755,0.0,0.0,,0.0,8.70078740157474,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-708.8838896454943,-0.0,12.75,-0.0,88.39613722884508,0.0,0.0,,0.0,0.157958984375,0.0,0.0,0.0,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.0381640000000516,12.5610712890625,1.0,,0.0,6.505237624038787,,8.70078740157474,1.0,0.0,0.0,0.0,0.813347131650424,0.0,-1.0,0.0,0.407958984375,40.0,0.0,0.0,0.0,0.0,0.0,0.434326171875,1.0,0.48928868770599365,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,-705.6501013492409,0.0,,0.0,0.0,0.0,
1176.297272,0.0,24.0,356.7940001485482,0.0,0.0,,0.0,,0.0,0.8608963735840233,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04385828971862793,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.04356400000006033,-3.3466406613316684,0.0,,,0.0,8.70078740157474,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-708.8813308952623,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.012191999999913605,,1.0,,0.0,6.505237624038787,,8.70078740157474,,0.0,0.0,0.0,0.8130769411995322,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1176.313294,0.0,24.0,356.73258415556774,0.0,0.0,,0.0,,0.0,0.8164388937751539,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04385828971862793,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016022000000020853,-3.343517976477761,0.0,,,0.0,8.602362204724347,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-708.8791141050303,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.008765999999923224,,1.0,,0.0,6.505237624038787,,8.602362204724347,,0.0,0.0,0.0,0.8133982851435804,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1176.325786,0.0,24.0,356.9242747626441,0.0,0.0,,0.0,,0.0,0.6244690177291898,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04385828971862793,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012492000000065673,-3.3434883364483503,0.0,,,0.0,8.602362204724347,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-708.8790408441756,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.006985999999869819,,1.0,,0.0,6.505237624038787,,8.602362204724347,,0.0,0.0,0.0,0.8135105009404442,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1176.336702,0.0,24.0,356.79930112070616,0.0,0.0,,0.0,,0.0,0.8117224359421049,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.043779850006103516,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.010915999999951964,-3.3443516585910436,0.0,,,0.0,8.70078740157474,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-708.877966570818,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.007364999999936117,,1.0,,0.0,6.4963509076265415,,8.70078740157474,,0.0,0.0,0.0,0.8147677575606858,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1176.348176,0.0,24.0,356.9372352996375,0.0,0.0,,0.0,,0.0,0.8131867596279713,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.043779850006103516,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.011473999999907392,-3.3441834361983505,0.0,,,0.0,8.70078740157474,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-708.8786082364102,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.007219999999961146,,1.0,,0.0,6.4963509076265415,,8.70078740157474,,0.0,0.0,0.0,0.8157063138923917,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1176.359274,0.0,24.0,356.884312065576,0.0,0.0,,0.0,,0.0,0.8624132636216533,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.043779850006103516,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.011097999999947206,-3.343346159020095,0.0,,,0.0,8.70078740157474,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-708.8773869147007,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.0072040000000015425,,1.0,,0.0,6.4963509076265415,,8.70078740157474,,0.0,0.0,0.0,0.815834388264724,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
1176.373254,0.0,24.0,356.7433042004946,0.0,0.0,,0.0,,0.0,0.5265422085701987,0.0,0.0,,,4.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.043779850006103516,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.013980000000174186,-3.345111039306445,0.0,,,0.0,8.622047244094425,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,-708.8774911453236,-0.0,,-0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,-2.3787408511805054E10,0.0,-0.0,0.005782999999837557,,1.0,,0.0,6.4963509076265415,,8.622047244094425,,0.0,0.0,0.0,0.816547241494378,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,-705.6501013492409,0.0,,0.0,0.0,0.0,
