TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
257.946114,,,,355.52598990829574,,0.0,,,,,1.3790105478165358,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.09581947326660156,0.0,,,,,-1.760430562829354,,,,,,,,,,,,,,0.0,,,131.57674676935977,,,,,-0.0,,,,,0.0,,,,,,,,6.015667713666939,,,,,-0.015792553316831444,0.0,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
257.964202,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,38.0,,,,,,,,,,0.0,,,,-2.903012567653816E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.18504799999999477,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.1889763779527476,,0.0022799999999847387,
257.973392,,,,356.65784091384927,,0.0,,,,,356.6055589693838,,,,,,,,,0.0,,0.125,,,0.0,,0.3125,0.00753807183355093,0.09581947326660156,0.0,,,,,-1.7599354390795314,,,,,,,,,,,,,,0.023987548425793648,,,131.5804356127175,,,,,-0.0,,,,,0.0,,,,,,,,6.015667713666939,,,,,-0.018622784143332502,0.0,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
257.982807,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,38.0,,,,,,,,,,0.0,,,,-3.582441040934496E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02727799999996705,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.30708661417322,,0.018592999999953008,
257.988254,,,,351.0718935888307,,0.0,,,,,359.07370758469995,,,,,,,,,0.0,,0.125,,,0.0,,0.3125,0.029755547642707825,0.09581947326660156,0.0,,,,,-1.7630810993090846,,,,,,,,,,,,,,0.04620502516627312,,,131.58594133976266,,,,,-0.0,,,,,0.0,,,,,,,,6.015667713666939,,,,,-0.014719661549374137,0.0,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
257.991756,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,38.0,,,,,,,,,,0.0,,,,-4.13833706452778E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.014861999999993714,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.346456692913377,,0.012356000000011136,
257.995383,,,,359.95603032686404,,0.0,,,,,355.46640320319,,,,,,,,,0.0,,0.0,,,0.0,,0.3125,0.05209509655833244,0.09581947326660156,0.0,,,,,-1.7563159080625466,,,,,,,,,,,,,,0.04620502516627312,,,131.5871719258799,,,,,-0.0,,,,,0.0,,,,,,,,6.015667713666939,,,,,-0.014557655983410552,0.0,,,,0.0,,0.0,,,,0.0,,,0.15625,,,,,0.0,,,0.0,,,,,,,
257.997733,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,38.0,,,,,,,,,,0.0,,,,-4.416285076324422E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.007129000000020369,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.346456692913377,,0.0055080000000202745,
257.999675,,,,358.91326199619016,,0.09375,,,,,2.0750106547876257,,,,,,,,,,,0.0,,,0.0,,0.4375,0.05209509655833244,0.09581947326660156,0.0,,,,,-1.7591148367083758,,,,,,,,,,,,,,0.06842249631881714,,,131.58867467634386,,,,,0.5714285969734192,,,,,0.0,,,,,,,,6.015667713666939,,,,,-0.011411119759329735,0.0,,,,0.0,,0.0,,,,0.0,,,0.15625,,,,,0.0,,,,,,,,,,
258.002073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.450000000000001,,,,,0.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
257.999675,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
258.002073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2343828125,,,,,,,,,,,,,,245.0,,,,,,,,,0.3797045052051544,,0.0,,,,0.0,,,,,,,,
258.003712,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,38.0,,,,,,,,,,0.0,,,,-4.570700638433667E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.004292000000020835,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.4448818897637707,,0.0028489999999692373,
258.005842,,,,352.6091792176714,,0.09375,,,,,359.64264772645606,,,,,,,,,0.0,,0.0,,,0.0,,0.4375,0.07373271882534027,0.09581947326660156,0.0,,,,,-1.7671505937101475,,,,,,,,,,,,,,0.06842249631881714,,,131.59063828003127,,,,,0.5714285969734192,,,,,0.0,,,,,,,,6.015667713666939,,,,,-0.024227027827268603,0.0,,,,0.0,,0.0,,,,0.0,,,0.15625,,,,,0.0,,,0.0,,,,,,,
258.010563,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,38.0,,,,,,,,,,0.0,,,,-4.81776553780846E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.006166999999948075,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,1.0,3.5433070866141643,,0.0050729999999816755,
