TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,Control Panel Actual Angle,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Control Panel Desired Angle,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,deg,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,deg,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,A,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
309.435562,0.0,,,358.85625329370754,,0.0,,3.6418674692722466E-20,-1.0,0.0,359.60219822993605,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0669398307800293,0.0,0.0,0.0,0.0,,-1.709790131349278,0.0,,,,,,,,,,,,0.0,0.0,0.0026910898053037844,0.0,481.22438034979524,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,6.548933884607218,,,0.0,0.0,0.169770185978034,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,441.687181989713,0.0,,,,0.0,,
309.459968,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,29.0,,,,,,,,,,,0.0,,,,-3.375956551282013E10,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.055405000000007476,,7.06501922942698,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,9.13385826771643,,0.005581000000006497,
309.46165,0.0,,,358.9453057957263,,0.0,,3.4069924560636073E-20,-1.0,0.0,2.349617294839712,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10827922821044922,0.0,0.0,0.0,0.0,,-1.7190095082824335,0.0,,,,,,,,,,,,0.0,0.0,0.0026910898053037844,0.0,481.2263051996121,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,4.172506824349598,,,0.0,0.0,0.1775582533850586,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,441.687181989713,0.0,,,,0.0,,
309.469367,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,29.0,,,,,,,,,,,0.0,,,,-3.375956551282013E10,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.026088000000015654,,7.06501922942698,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,9.13385826771643,,0.024963000000013835,
309.470654,0.0,,,358.6332726766136,,0.0,,3.187265240597532E-20,-1.0,0.0,1.6495698448220937,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10827922821044922,0.0,0.0,0.0,0.0,,-1.709104525007283,0.0,,,,,,,,,,,,0.0,0.0,0.0026910898053037844,0.0,481.226614488794,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,4.172506824349598,,,0.0,0.0,0.17154278370286036,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,441.687181989713,0.0,,,,0.0,,
309.480428,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,29.0,,,,,,,,,,,0.0,,,,-3.375956551282013E10,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.009004000000004453,,7.06501922942698,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,9.192913385826667,,0.008247999999980493,
309.482061,0.0,,,359.6271575502729,,0.0,,2.981708895727471E-20,-1.0,0.0,358.60171211006667,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.10827922821044922,0.0,0.0,0.0,0.0,,-1.7170369847529363,0.0,,,,,,,,,,,,0.0,0.0,0.0026910898053037844,0.0,481.2285399356316,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,4.172506824349598,,,0.0,0.0,0.17298677619954297,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,441.687181989713,0.0,,,,0.0,,
309.490047,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,,29.0,,,,,,,,,,,0.0,,,,-3.375956551282013E10,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.011406999999962864,,7.06501922942698,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,9.232283464566827,,0.010675999999989472,
309.491935,0.0,,,354.91146526284655,,0.0,,2.7894094992839607E-20,-1.0,0.0,359.6950875999694,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.05299878120422363,0.0,0.0,0.0,0.0,,-1.7233357173757986,0.0,,,,,,,,,,,,0.0,0.0,0.0026910898053037844,0.0,481.2311947077928,,,,,-0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,7.284977603009655,,,0.0,0.0,0.1794094530291191,0.0,,,,0.0,,0.0,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,441.687181989713,0.0,,,,0.0,,
