TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Battery Current Draw,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Battery Voltage,Robot Side Tilt Angle,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,A,pct,pct,cmd,state,deg,RPM,V,V,degrees,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,sec,bool,pct,cmd,fps,in,bool,bool,deg,bool,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,cmd,A,count,bool,RPM,bool,A,deg,state,A,bool,
25.066323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018546999999998093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.176482,,0.0,1.3094792085093498,0.0,0.0,0.0,,,-1.0,,359.03005343238317,0.0,-0.0,0.0,-3.3949235421182777,11.65625,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,61.8621743625,-0.0018612203174512842,2.0,0.0,0.0,3.0,0.0,0.0,0.04754638671875,0.0,0.0,,0.0,0.0,0.0,0.0,,,12.375,0.11015899999999945,-0.7653788528628785,0.0,0.0,,,9.311023622047252,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,89.89605087841299,-0.0,12.484375,12.450000000000001,86.60507645788172,,,1.0,0.0,0.0018612203174512842,,0.0,0.0,,0.0,,0.0,0.10864099999999866,1.0,,0.0,7.446413322326081,9.311023622047252,0.0,0.0,-0.03502965967874666,1.0,-1.0,0.0,0.0,82.0,-0.0018612203174512842,,0.0,,0.0,0.0,1.0,0.4405142664909363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.89418965809554,0.0,0.0,,
25.297996,,0.0,359.14631832866775,0.0,0.0,0.0,,,-1.0,,0.04742500562264229,0.25,-0.0,0.0,2.94644738001233,8.09375,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,62.13683253749999,-0.002295418571421237,2.0,0.0,0.0,3.0,0.0,0.0,0.04754638671875,0.0,0.0,,0.0,0.25,0.0,1.0,,,12.390625,0.12151400000000123,-0.769240205388291,0.0,0.0,,,9.311023622047252,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,89.89648507666696,-0.0,12.4375,12.450000000000001,92.94644738001233,,,1.0,0.0,28.251401399274542,,0.0,0.0,,0.0,,0.0,0.034181999999997714,1.0,,0.5,7.446413322326081,9.311023622047252,0.0,1.0,-0.031037938652156146,1.0,-1.0,0.0,0.0,9.0,28.2468105621317,,0.0,,0.0,0.0,1.0,0.4230256676673889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.89418965809554,1.0,0.0,,
25.337115,,0.0,0.7811904634377199,0.0,0.0,0.0,,,-1.0,,357.167118144361,0.25,-0.0,20.28125,16.66264910621723,8.15625,0.0,0.0,,0.0,0.0,,,1.0,,0.0,33.03125,62.13683253749999,-0.003881138253973404,2.0,0.0,0.0,3.0,33.8125,0.22455519437789917,0.049094200134277344,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.3203125,0.03911899999999946,-0.8012762797142111,0.0,0.0,,,9.33070866141733,0.0,0.0,,,,0.0,0.0,0.0,0.22458571195602417,,0.0,89.89807079634951,-0.0,10.8984375,10.7,106.66264910621723,,,1.0,0.0,37.66935577919142,,0.0,0.0,,0.0,,0.0,0.030868999999999147,1.0,,0.5,6.918040195617572,9.33070866141733,0.0,1.0,-0.025044968806294882,1.0,-1.0,0.0,0.0,84.0,37.66159350268347,,0.0,,0.0,0.0,1.0,0.523642361164093,41.90625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.89418965809554,1.0,20.5625,,
25.375913,,0.0,329.7512564144141,0.0,0.0,27.875,,,-1.0,,10.504418167288573,0.25,-0.0,13.65625,-0.936122241356685,6.78125,0.0,0.0,,0.0,0.0,,,1.0,,31.1875,29.25,61.907950725000006,-0.014946889206342462,2.0,0.0,0.0,3.0,48.15625,0.2616657018661499,0.049094200134277344,0.0,0.0,,0.0,0.25,0.0,1.0,,,10.2890625,0.03879799999999989,-1.8002808502577343,0.0,0.0,,,9.291338582677172,0.0,0.0,,,,0.0,18.375,0.0,0.2548905909061432,,0.0,89.90913654730188,7.4285712242126465,10.171875,10.350000000000001,89.06387775864332,,,1.0,0.0,47.09679019037815,,0.0,0.0,,0.0,,0.0,0.021954999999998392,1.0,,0.5,6.918040195617572,9.291338582677172,0.0,1.0,0.0052943686676505735,1.0,-1.0,0.0,0.0,173.0,47.066896411965466,,0.0,,0.0,0.0,1.0,0.5137913823127747,39.96875,0.0,0.0,0.0,1.0,6.285714626312256,0.0,0.0,89.89418965809554,1.0,14.09375,,
25.406252,,0.0,336.042258503309,0.0,0.0,38.4375,,,-1.0,,355.6545940498056,0.25,-0.0,16.3125,10.232020604567822,6.21875,0.0,0.0,,0.0,0.0,,,1.0,,34.75,14.125,61.6790689125,0.014845926825401534,2.0,0.0,0.0,3.0,27.71875,0.3090304136276245,0.049094200134277344,0.0,0.0,,0.0,0.25,0.0,1.0,,,10.140625,0.030338999999997895,-2.6160352709548387,0.0,0.0,,,9.232283464566937,0.0,0.0,,,,0.0,53.625,0.0,0.29898983240127563,,0.0,89.87934373127014,12.571429252624512,10.078125,9.9,100.23202060456782,,,1.0,0.0,56.48336603458078,,0.0,0.0,,0.0,,0.0,0.021061000000003105,1.0,,0.5,6.918040195617572,9.232283464566937,0.0,1.0,0.0784771867403372,1.0,-1.0,0.0,0.0,262.0,56.513057888231586,,0.0,,0.0,0.0,1.0,0.44628551602363586,31.5,0.0,0.0,0.0,1.0,10.857142448425293,0.0,0.0,89.89418965809554,1.0,15.03125,,
25.433412,,0.0,337.79970092089667,0.0,0.0,42.0,,,-1.0,,354.59473825678555,0.25,-0.0,11.65625,2.9299046406097204,6.375,0.0,0.0,,0.0,0.0,,,1.0,,35.09375,6.125,61.58751618749999,-0.01156106968254278,2.0,0.0,0.0,3.0,35.78125,0.2915433347225189,0.049094200134277344,0.0,0.0,,0.0,0.25,0.0,1.0,,,10.2421875,0.02716000000000207,-3.1262187798785477,0.0,0.0,,,9.251968503937015,0.0,0.0,,,,0.0,53.625,0.0,0.3324686288833618,,0.0,89.90575072777808,19.428571701049805,10.2265625,10.2,92.92990464060972,,,1.0,0.0,61.217957361205876,,0.0,0.0,,0.0,,0.0,0.052309999999998524,1.0,,0.5,6.918040195617572,9.251968503937015,0.0,1.0,-0.01838413032900029,1.0,-1.0,0.0,0.0,27.0,61.19483522184079,,0.0,,0.0,0.0,1.0,0.4637385606765747,29.65625,0.0,0.0,0.0,1.0,26.285715103149414,0.0,0.0,89.89418965809554,1.0,17.9375,,
25.525371,,0.0,342.81247933662667,0.0,0.0,13.625,,,-1.0,,5.932928685998575,0.25,-0.0,15.3125,-9.148852985793837,8.28125,0.0,0.0,,0.0,0.0,,,1.0,,13.25,7.375,61.22130528750001,-0.05934885095237519,2.0,0.0,0.0,3.0,12.875,0.21561327576637268,0.048984527587890625,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.3984375,0.09195899999999924,-4.568059777744395,0.0,0.0,,,9.33070866141733,0.0,0.0,,,,0.0,53.25,0.0,0.2055116444826126,,0.0,89.95353850904792,36.57143020629883,11.5234375,11.5,80.85114701420616,,,1.0,0.0,84.80666679306186,,0.0,0.0,,0.0,,0.0,0.017780000000001905,1.0,,0.5,6.575411874076036,9.33070866141733,0.0,1.0,-0.009545442882891417,1.0,-1.0,0.0,0.0,116.0,84.68796909115711,,0.0,,0.0,0.0,1.0,0.4537872076034546,12.59375,0.0,0.0,0.0,1.0,45.142860412597656,0.0,0.0,89.89418965809554,1.0,12.25,,
25.626924,,0.0,4.208090416118658,0.0,0.0,8.84375,,,-1.0,,1.4168134685307527,0.25,-0.0,10.5,3.684414000660311,8.4375,0.0,0.0,,0.0,0.0,,,1.0,,4.0625,6.65625,60.85509438750001,0.10492192206349671,2.0,0.0,0.0,3.0,4.78125,0.21726126968860626,0.04751229286193848,0.0,0.0,,0.0,0.25,0.0,1.0,,,11.734375,0.10155299999999912,-4.943758195554912,0.0,0.0,,,9.350393700787407,0.0,0.0,,,,0.0,32.375,0.0,0.20447401702404022,,0.0,89.78926773603204,78.28572845458984,11.7890625,11.8,93.68441400066031,,,1.0,0.0,108.18331767063151,,0.0,0.0,,0.0,,0.0,0.013467999999999591,1.0,,0.5,6.514523040698062,9.350393700787407,0.0,1.0,-0.03280951680443763,1.0,-1.0,0.0,0.0,84.0,108.3931615147585,,0.0,,0.0,0.0,1.0,0.45374172925949097,8.125,0.0,0.0,0.0,1.0,76.00000762939453,0.0,0.0,89.89418965809554,1.0,13.71875,,
