TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
92.246074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013009000000010928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.310873,,5.0,358.3608787016657,0.0,0.0,,,,,359.0841063462576,0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.004179837655669871,-1.0,,3.0,0.0,0.0,0.04695725440979004,0.0,0.0,,,0.0,1.0,0.0,,,0.06479900000000782,-1.3269243738380052,0.0,,,,5.393700787401625,,,,,0.0,,0.0,0.0,0.0,,0.0,89.64400740444465,-0.0,,-0.0,,,,,1.0,,0.004179837655669871,,,1.0,,1.8171623349016013E9,,-0.0,,0.041625999999993724,1.0,,0.0,6.558088191606131,,5.393700787401625,,0.0,,0.16682369545031264,0.0,,0.0,,,-0.004179837655669871,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,89.64191748561682,,,0.0,0.0,,
92.359633,,5.0,357.91098180372234,0.0,0.0,,,,,358.81323590992844,0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.004425416263728721,-1.0,,3.0,0.0,-3.0518509447574615E-5,0.04695725440979004,0.0,0.0,,,0.0,1.0,0.0,,,0.04876000000000147,-1.325551041184808,0.0,,,,5.4724409448819396,,,,,0.0,,0.0,3.0518509447574615E-5,0.0,,0.0,89.64413019374868,-0.0,,-0.0,,,,,1.0,,14.288278323458428,,,1.0,,1.8171623349016013E9,,-0.0,,0.013704000000004157,1.0,,0.0,6.558088191606131,,5.4724409448819396,,0.0,,0.17137204585751617,0.0,,0.0,,,14.27942749093097,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,89.64191748561682,,,0.0,0.0,,
92.377273,,5.0,358.65887963621884,0.0,0.0,,,,,359.8084284435131,0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.0012500226617646604,-1.0,,3.0,0.0,-3.0518509447574615E-5,0.048258066177368164,0.0,0.0,,,0.0,1.0,0.0,,,0.0176400000000001,-1.3211200728167778,0.0,,,,5.551181102362254,,,,,0.0,,0.0,3.0518509447574615E-5,0.0,,0.0,89.6425424969477,-0.0,,-0.0,,,,,1.0,,14.285102929856464,,,1.0,,1.8171623349016013E9,,-0.0,,0.00913500000000056,1.0,,0.0,6.552279306202344,,5.551181102362254,,0.0,,0.17164041619421036,0.0,,0.0,,,14.282602884532935,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,89.64191748561682,,,0.0,0.0,,
92.393673,,5.0,359.10115041237543,0.0,0.0,,,,,0.3784501778193826,0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-4.204351648127158E-4,-1.0,,3.0,0.0,0.11352885514497757,0.048258066177368164,0.0,0.0,,,0.0,1.0,0.0,,,0.01640000000000441,-1.3184234767288536,0.0,,,,5.511811023622097,,,,,0.0,,0.0,0.11355937272310257,0.0,,0.0,89.64212770319922,-0.0,,-0.0,,,,,1.0,,19.045557644757746,,,1.0,,1.8171623349016013E9,,-0.0,,0.0083269999999942,1.0,,0.0,6.552279306202344,,5.511811023622097,,0.0,,0.1675479748649746,0.0,,0.0,,,19.04471677442812,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,89.64191748561682,,,0.0,0.0,,
92.410367,,5.0,359.89360674151754,0.0,18.78125,,,,,359.4148276114443,0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,15.28125,0.0,,0.0027849013919478693,-1.0,,3.0,15.0,0.1514023244380951,0.048258066177368164,0.0,0.0,,,0.0,1.0,0.0,,,0.016693999999986886,-1.3157885144969272,0.0,,,,5.4724409448819396,,,,,0.0,,0.0,0.1514023244380951,0.0,,0.0,89.64052503492084,-0.0,,-0.0,,,,,1.0,,23.803636610599227,,,1.0,,1.8171623349016013E9,,-0.0,,0.00912399999999991,1.0,,0.0,6.552279306202344,,5.4724409448819396,,0.0,,0.1710747887106756,0.0,,0.0,,,23.809206413383123,0.0,,0.0,,1.0,,0.96875,0.0,,,,1.0,0.0,1.0,,89.64191748561682,,,0.0,0.0,,
92.426999,,5.0,332.38307405748276,0.0,38.1875,,,-1.0,,6.056267898555952,0.0,0.0,-11.355082803140192,8.8125,0.0,0.0,,0.0,0.0,,,1.0,,32.09375,0.0,105.59144107142856,-0.052107214554325765,-1.0,0.0,3.0,41.75,0.14468824863433838,0.048258066177368164,0.0,0.0,,0.0,0.0,1.0,0.0,,,0.016632000000001312,-2.0668330641077373,0.0,0.0,,,5.413385826771703,0.0,,,,0.0,,0.0,0.1275063306093216,0.0,,0.0,89.66797109289398,-0.0,12.55,4.5714287757873535,78.64491719685981,0.0,,,1.0,0.166748046875,33.38109733134192,,0.0,1.0,,1.8171623349016013E9,,-0.0,11.888846923828124,0.029149000000003866,1.0,,0.0,6.552279306202344,,5.413385826771703,0.0,0.0,,0.15634841897549046,0.0,0.0,0.0,0.40283203125,9.0,33.27688290223327,0.0,,0.0,0.4306640625,1.0,0.47990477085113525,39.625,0.0,0.0,,0.0,1.0,7.4285712242126465,1.0,0.0,89.64191748561682,,,0.0,0.0,,
92.462694,,5.0,352.9468579921701,0.0,29.71875,,,,,0.7657742901836292,0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,28.59375,0.0,,-0.02215807316238738,-1.0,,3.0,28.3125,0.1275673657655716,0.048258066177368164,0.0,0.0,,,0.0,1.0,0.0,,,0.03569500000000403,-2.3211369986712644,0.0,,,,5.354330708661467,,,,,0.0,,0.0,0.1275063306093216,0.0,,0.0,89.65299652219801,-0.0,,10.285715103149414,,,,,1.0,,38.11243249234819,,,1.0,,1.8171623349016013E9,,-0.0,,0.012501999999997793,1.0,,0.0,6.552279306202344,,5.354330708661467,,0.0,,0.2511985403096214,0.0,,0.0,,,38.068116346023416,0.0,,0.0,,1.0,,25.96875,0.0,,,,1.0,10.285715103149414,1.0,,89.64191748561682,,,0.0,0.0,,
92.481292,,5.0,338.7066512461541,0.0,30.09375,,,,,355.9814038747805,0.0,0.0,,,0.0,0.0,,,0.0,,,1.0,,20.875,0.0,,0.0037204633943872523,-1.0,,3.0,23.96875,0.20282600820064545,0.048258066177368164,0.0,0.0,,,0.0,1.0,0.0,,,0.018597999999997228,-2.532159068910956,0.0,,,,5.413385826771703,,,,,0.0,,0.0,0.1830805391073227,0.0,,0.0,89.64005725391962,-0.0,,13.714285850524902,,,,,1.0,,42.84783825818973,,,1.0,,1.8171623349016013E9,,-0.0,,0.013361000000003287,1.0,,0.0,6.552279306202344,,5.413385826771703,,0.0,,0.19937819743076152,0.0,,0.0,,,42.85527918497851,0.0,,0.0,,1.0,,28.4375,0.0,,,,1.0,10.285715103149414,1.0,,89.64191748561682,,,0.0,0.0,,
