TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
74.187155,,,,2.6220850392594364,,0.0,,,,,4.927451872832372,,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.04850316047668457,0.0,,,,,-1.50455326365189,,,,,,,,,,,,,,0.0,,,94.42850407564144,,,,,-0.0,,,,,0.0,,,,,,,,9.41264758091844,,,,,-0.25942756500857556,0.0,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,,,0.0,,,,,,,
74.212453,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-4.8486486502303086E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.15867099999999823,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,0.0,3.0708661417322833,,0.0021319999999889205,
74.236074,,,,358.1567687653757,,0.15625,,,,,3.944902718027506,,,,,,,,,0.0,,0.03125,,,0.0,,0.0,0.024201178923249245,0.04850316047668457,0.0,,,,,-1.509715301963321,,,,,,,,,,,,,,0.04376354441046715,,,94.43188304897478,,,,,-0.0,,,,,0.0,,,,,,,,9.41264758091844,,,,,-0.257100295259786,0.0,,,,0.0,,0.0,,,,1.0,,,0.03125,,,,,0.0,,,0.0,,,,,,,
74.24897,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-6.114856259526123E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.048918999999997936,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,0.0,3.149606299212598,,0.026579999999995607,
74.236074,,,,,,,,,,,,,0.0,,,,,,,,,,116.42451964285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.267692,,,,345.0063316908988,,0.0,,,,,3.882299765177767,,,,,,,,,0.0,,22.75,,,0.0,,21.46875,0.07306130975484848,0.04850316047668457,0.0,,,,,-1.7181433899162133,,,,,,,,,,,,,,0.07586901634931564,,,94.42083087641068,,,,,0.5714285969734192,,,,,0.0,,,,,,,,9.41264758091844,,,,,-0.2291768575791885,0.0,,,,0.0,,0.0,,,,1.0,,,23.21875,,,,,0.0,,,0.0,,,,,,,
74.277701,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-7.288414531556389E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.031617999999994595,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,0.0,3.2480314960629917,,0.027490000000000236,
74.281905,,,,358.33877832754905,,0.0,,,,,348.5148684368982,,,,,,,,,0.0,,28.625,,,0.0,,26.375,0.07431256771087646,0.0466611385345459,0.0,,,,,-1.9869082412084533,,,,,,,,,,,,,,0.07620471715927124,,,94.4149174520517,,,,,3.4285717010498047,,,,,0.0,,,,,,,,6.993490555970547,,,,,-0.2725496777331171,0.0,,,,0.0,,0.0,,,,1.0,,,27.28125,,,,,2.2857143878936768,,,0.0,,,,,,,
74.291171,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,0.0,,,,-7.782544330305974E7,2.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.014212999999998033,,0.0,0.0,,,,0.0,,,,-0.0,,,,,,,,,,,,,1.0,0.25,0.0,,,,,3200.0,,,0.0,0.25,,,1.0,,,,,,,,,0.0,3.2677165354330704,,0.012944000000004507,
