TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,Ball Distance Sensor Distance,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Right Master Moter Current,Robot CAN Bus Utilization,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,bool,A,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,in,V,bool,bool,bool,bool,deg,bool,A,color,sat,RPM,count,deg,bool,A,bool,sat,bool,A,pct,cmd,A,V,bool,RPM,bool,count,A,deg,bool,V,state,A,bool,
54.24779300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011069999999975266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.317146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06935299999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.322734,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
54.317146,0.0,0.0,357.5400440823874,,0.0,3.910660743713379E-4,,0.0,0.3662663455591759,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.04377293586730957,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,-1.39764721860746,,,,9.251968503936972,,,,,0.0,0.0,,0.0,0.0,-0.018963744831981027,0.0,0.37952763076901386,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,0.0,7.6416239733564595,9.251968503936972,,,0.0,0.0,0.0,0.39796339458962976,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
54.336587,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
54.317146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017195999999998435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.351179,0.0,0.0,359.1210521688037,,0.0,3.910660743713379E-4,,0.0,0.7238301861386619,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,1.831110566854477E-4,0.04377293586730957,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.03403300000000087,-1.4040469578169659,,,,9.173228346456657,,,,,0.0,0.0,,1.831110566854477E-4,0.0,-0.012489568731569752,0.0,0.3797331753843984,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0032909999999972683,,1.0,,0.0,7.6416239733564595,9.173228346456657,,,0.0,0.0,0.0,0.40358598038783816,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
54.355796,0.0,,359.1210521688037,,,3.910660743713379E-4,,0.0,0.7238301861386619,,,,,,0.0,,,,,,,,,,,,,,0.04377293586730957,,0.0,0.0,,,,,,0.0,0.0046169999999960964,-1.4040469578169659,,,,,,,,,,0.0,,,,-0.012489568731569752,,0.3797331753843984,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,,,,7.6416239733564595,,,,,0.0,0.0,0.40358598038783816,0.0,,,,,,0.0,0.0,,0.0,,1.0,,,,,,,,,,,,0.0,,,,0.0,
54.367199,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
54.355796,,0.0,,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,1.831110566854477E-4,,0.0,,,0.0,,0.0,0.0,,,,,,,,9.153543307086577,,,,,0.0,,,1.831110566854477E-4,0.0,,0.0,,-0.0,,-0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.015770000000003392,,1.0,,0.0,,9.153543307086577,,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,
54.3737,0.0,0.0,0.8123102098895811,,0.0,3.910660743713379E-4,,0.0,0.14334420793784405,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,1.831110566854477E-4,0.04377293586730957,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.017904000000001474,-1.4032107798746407,,,,9.173228346456657,,,,,0.0,0.0,,1.831110566854477E-4,0.0,-0.012489568731569752,0.0,0.37998733128183415,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,0.0,7.6416239733564595,9.173228346456657,,,0.0,0.0,0.0,0.4003448878312847,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
54.381274,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
54.3737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005763999999999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.382613,0.0,0.0,358.5934418054988,,0.0,3.910660743713379E-4,,0.0,2.813964791668535,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,1.831110566854477E-4,0.04377293586730957,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.008912999999999727,-1.4005930292213409,,,,9.212598425196816,,,,,0.0,0.0,,1.831110566854477E-4,0.0,-0.012489568731569752,0.0,0.37998089846132127,-0.0,,-0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.004761000000002014,,1.0,,0.0,7.6416239733564595,9.212598425196816,,,0.0,0.0,0.0,0.4104469268978484,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
54.388727,0.0,,0.2468631650867695,,,3.910660743713379E-4,,0.0,358.370488405557,,,,,,0.0,,,,,,,,,,,,,,0.04377293586730957,,0.0,0.0,,,,,,0.0,0.0061140000000037276,-1.4106174612180622,,,,,,,,,,0.0,,,,-0.012489568731569752,,0.38156642871773133,,,,0.0,,,,,,0.0,,0.0,,1.0,,,,,,,7.6416239733564595,,,,,0.0,0.0,0.3979137253828206,0.0,,,,,,0.0,0.0,,0.0,,1.0,,,,,,,,,,,,0.0,,,,0.0,
54.396367,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,
54.388727,,0.0,,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,1.831110566854477E-4,,0.0,,,0.0,,0.0,0.0,,,,,,,,9.271653543307053,,,,,0.0,,,1.831110566854477E-4,0.0,,0.0,,-0.0,,-0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,1.0,,0.0,,9.271653543307053,,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,,
