TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
80.13467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02060799999999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.211792,0.0,0.0,1.1035371331896315,0.0,0.0,,0.0,,0.0,0.28786266482956935,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049921512603759766,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0771220000000028,1.0278221429158105,0.0,,,0.0,8.622047244094485,,,,,0.0,0.0,0.0,0.0,0.0,-0.007562615376844316,0.0,0.3118928602559207,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.04010499999999695,1.0,,0.0,7.069234373472573,,8.622047244094485,,0.0,0.0,0.0,0.19533604281763112,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
80.257909,0.0,0.0,0.8665557468210308,0.0,0.0,,0.0,,0.0,0.529549195704334,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049921512603759766,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0461169999999953,1.0252652125531974,0.0,,,0.0,8.937007874015745,,,,,0.0,0.0,0.0,0.0,0.0,-0.007562615376844316,0.0,0.31126872282002305,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.012747000000004505,1.0,,0.0,7.069234373472573,,8.937007874015745,,0.0,0.0,0.0,0.19987820542868284,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
80.276749,0.0,0.0,1.0050733812234163,0.0,0.0,,0.0,,0.0,0.28715029801544545,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049921512603759766,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.018839999999997303,1.022745246191701,0.0,,,0.0,9.291338582677163,,,,,0.0,0.0,0.0,0.0,0.0,-0.007562615376844316,0.0,0.3121767048713049,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.01414000000001181,1.0,,0.0,7.069234373472573,,9.291338582677163,,0.0,0.0,0.0,0.20146694367334592,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
80.297413,0.0,0.0,0.8629525976393766,0.0,0.0,,0.0,,0.0,0.33558190776239816,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049921512603759766,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.020664000000010674,1.0203217923829009,0.0,,,0.0,9.173228346456689,,,,,0.0,0.0,0.0,0.0,0.0,-0.007562615376844316,0.0,0.3145961620507916,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.021846999999993955,1.0,,0.0,7.069234373472573,,9.173228346456689,,0.0,0.0,0.0,0.19963858129104092,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
80.324094,0.0,0.0,1.1514700427300308,0.0,0.0,,0.0,,0.0,0.527729039563403,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05180168151855469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.026680999999996402,1.0187843288148286,0.0,,,0.0,8.83858267716535,,,,,0.0,0.0,0.0,0.0,0.0,-0.007562615376844316,0.0,0.3172765058969452,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.019441000000000486,1.0,,0.0,6.548555565790727,,8.83858267716535,,0.0,0.0,0.0,0.1984827620892931,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
80.349123,0.0,0.0,1.1964647304284886,0.0,0.0,,0.0,,0.0,0.2871318679845493,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05180168151855469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02502900000000352,1.019116339974745,0.0,,,0.0,8.641732283464563,,,,,0.0,0.0,0.0,0.0,0.0,-0.007562615376844316,0.0,0.3173364484610475,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.0159269999999907,1.0,,0.0,6.548555565790727,,8.641732283464563,,0.0,0.0,0.0,0.19707621041230128,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
80.371079,0.0,0.0,1.2453638313059026,0.0,0.0,,0.0,,0.0,0.04789484302193072,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05180168151855469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.021955999999988762,1.0187168072644757,0.0,,,0.0,8.661417322834641,,,,,0.0,0.0,0.0,0.0,0.0,-0.007562615376844316,0.0,0.31679335794822683,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.018021000000004506,1.0,,0.0,6.548555565790727,,8.661417322834641,,0.0,0.0,0.0,0.19828425552192583,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
80.394659,0.0,0.0,0.9162633319102644,0.0,0.0,,0.0,,0.0,0.19288968615122232,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.05180168151855469,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.023580000000009704,1.0209509531323928,0.0,,,0.0,8.622047244094484,,,,,0.0,0.0,0.0,0.0,0.0,-0.007562615376844316,0.0,0.3184477682046368,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.014026000000001204,1.0,,0.0,6.548555565790727,,8.622047244094484,,0.0,0.0,0.0,0.19157370638286494,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
