TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
22.016547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017614000000001795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.133877,0.0,0.0,359.3655763397211,0.0,0.0,,-0.0,,-0.0,1.2689249572857957,0.0,0.0,,,0.0,-0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09615325927734375,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.11732999999999905,-0.8328652118664249,0.0,,,0.0,8.85826771653543,,,,,0.0,0.0,0.0,0.0,0.0,0.003956354194402006,0.0,0.07575929450546828,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.04447600000000307,1.0,,0.0,6.588798597507623,,8.85826771653543,,0.0,-0.23772713203657797,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
22.184511,0.0,0.0,358.2857260655023,0.0,0.1875,,-0.0,,-0.0,1.204533875247945,0.0,0.0,,,0.0,-0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.0,0.004058961756527424,0.045592546463012695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.05063400000000229,-0.8350254244634596,0.0,,,0.0,8.897637795275587,,,,,0.0,0.0,0.0,-0.004150517284870148,0.0,0.003956354194402006,0.0,0.07504759076920456,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.011136999999997954,1.0,,0.0,5.6908494408609736,,8.897637795275587,,0.0,-0.24082062676223773,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
22.202997,0.0,0.0,359.1596761814912,0.0,0.1875,,-0.0,-1.0,-0.0,359.6045644912327,0.0,0.0,0.6740368979845215,5.625,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.15625,0.0,-0.34790227499999765,0.0,-1.0,0.0,3.0,0.15625,0.004028443247079849,0.045592546463012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.018485999999999336,-0.849895822467623,0.0,0.0,,0.0,8.956692913385822,0.0,,,,0.0,0.0,0.0,-0.004119998775422573,0.0,0.003956354194402006,0.0,0.07404132307689679,-0.0,12.5,-0.0,90.67403689798452,0.0,0.0,,1.0,0.16796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,12.316054931640625,0.0793779999999984,1.0,,0.0,5.6908494408609736,,8.956692913385822,0.0,0.0,-0.24248990645826685,0.0,0.0,0.0,0.389404296875,113.0,0.0,0.0,0.0,0.0,0.443115234375,1.0,0.45653194189071655,0.1875,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
22.289369,0.0,0.0,359.90106662772774,0.0,0.1875,,-0.0,,-0.0,358.7632383665982,0.0,0.0,,,0.0,-0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.15625,0.004058961756527424,0.045592546463012695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.08637200000000078,-0.8504051400628401,0.0,,,0.0,8.9763779527559,,,,,0.0,0.0,0.0,-0.004150517284870148,0.0,0.003956354194402006,0.0,0.07512054241755606,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.008993999999997726,1.0,,0.0,5.6908494408609736,,8.9763779527559,,0.0,-0.24624691940508653,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.1875,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
22.304885,0.0,0.0,0.04955845219697465,0.0,0.15625,,-0.0,,-0.0,359.15747597244433,0.0,0.0,,,0.0,-0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.15625,0.004058961756527424,0.045592546463012695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015515999999998087,-0.8496958292619167,0.0,,,0.0,8.9763779527559,,,,,0.0,0.0,0.0,-0.004119998775422573,0.0,0.003956354194402006,0.0,0.07661230241755602,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.008240000000000691,1.0,,0.0,5.6908494408609736,,8.9763779527559,,0.0,-0.2470201103651363,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
22.317833,0.0,0.0,0.5296006064902212,0.0,0.15625,,-0.0,,-0.0,359.6629842056935,0.0,0.0,,,0.0,-0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.15625,0.004058961756527424,0.045149803161621094,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012948000000001514,-0.8464137358032113,0.0,,,0.0,8.9763779527559,,,,,0.0,0.0,0.0,-0.004119998775422573,0.0,0.003956354194402006,0.0,0.07717027868129228,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.005593000000001069,1.0,,0.0,7.377973227321501,,8.9763779527559,,0.0,-0.24627613938978574,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
22.327827,0.0,0.0,359.00374842100774,0.0,0.15625,,-0.0,,-0.0,359.2030131792309,0.0,0.0,,,0.0,-0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.1875,0.004058961756527424,0.045149803161621094,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.009993999999998948,-0.8500212442614696,0.0,,,0.0,9.035433070866137,,,,,0.0,0.0,0.0,-0.004119998775422573,0.0,0.003956354194402006,0.0,0.07736134989008346,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.007820999999999856,1.0,,0.0,7.377973227321501,,9.035433070866137,,0.0,-0.2463633145431289,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
22.340286,0.0,0.0,357.8824681294584,0.0,0.15625,,-0.0,,-0.0,359.9037703375645,0.0,0.0,,,0.0,-0.0,0.0,,0.0,,,0.0,,0.15625,0.0,,0.0,-1.0,,3.0,0.1875,0.004058961756527424,0.045149803161621094,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012458999999999776,-0.846180893183237,0.0,,,0.0,9.094488188976374,,,,,0.0,0.0,0.0,-0.004119998775422573,0.0,0.003956354194402006,0.0,0.07706402109887465,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,0.0052170000000018035,1.0,,0.0,7.377973227321501,,9.094488188976374,,0.0,-0.24352753993964357,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,,0.15625,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
