TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
41.435935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367650000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.561234,,0.0,358.5387088381862,0.0,0.0,0.0,,,,,0.2922277996587712,0.0,-0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.047878265380859375,0.0,0.0,,,0.0,0.0,0.0,,,12.6875,0.12529899999999827,-1.14081802749442,0.0,,,,8.937007874015718,,,,,0.0,,0.0,0.0,0.0,,0.0,0.3168386675449047,-0.0,,-0.0,12.78125,,,,,1.0,,0.0,,,0.0,,0.0,,0.0,,0.0134830000000008,1.0,,0.0,6.540498563814359,,8.937007874015718,,0.0,0.06553531294210342,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,
41.58336,,0.0,0.2845784685336167,0.0,0.0,0.0,,,,,359.8577111223092,0.0,-0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.047878265380859375,0.0,0.0,,,0.0,0.0,0.0,,,12.6328125,0.02212600000000009,-1.1358339483660929,0.0,,,,8.838582677165324,,,,,0.0,,0.0,0.0,0.0,,0.0,0.31692242178177843,-0.0,,-0.0,12.7421875,,,,,1.0,,0.0,,,0.0,,0.0,,0.0,,0.012474000000004537,1.0,,0.0,6.540498563814359,,8.838582677165324,,0.0,0.060381833250728226,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,
41.600223,,0.0,357.9409934143007,0.0,0.0,0.0,,,,,0.478741234748642,0.0,-0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.047878265380859375,0.0,0.0,,,0.0,0.0,0.0,,,12.65625,0.01686300000000074,-1.1351182905405761,0.0,,,,8.779527559055087,,,,,0.0,,0.0,0.0,0.0,,0.0,0.31803201601865205,-0.0,,-0.0,12.7421875,,,,,1.0,,0.0,,,0.0,,0.0,,0.0,,0.013435999999998671,1.0,,0.0,6.540498563814359,,8.779527559055087,,0.0,0.06153434728603268,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,
41.623558,,0.0,358.32832291556167,0.0,0.0,0.0,,,-1.0,,0.0,0.0,-0.0,0.0,0.8814039965821507,8.84375,0.0,0.0,,0.04232804477214813,0.0,,,0.0,,0.0,0.0,54.583732725,0.0,-1.0,0.0,0.04232804477214813,3.0,0.0,0.0,0.047878265380859375,0.0,0.0,,0.0,0.0,0.0,0.0,,,12.65625,0.023335000000002992,-1.1334897988429447,0.0,0.0,,,8.799212598425164,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.3207552634911778,-0.0,12.8,-0.0,12.75,90.88140399658215,0.0,,,1.0,0.14306640625,0.0,,0.0,0.0,,0.0,,0.0,12.517093994140625,0.05374999999999375,1.0,,0.0,6.540498563814359,,8.799212598425164,0.0,0.0,0.06471495820191064,0.0,-1.0,0.0,0.4287109375,222.0,0.0,0.0,,0.0,0.4287109375,1.0,0.465884804725647,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
41.688647,,0.0,358.4876783830917,0.0,0.0,0.0,,,,,0.6143210568819591,0.0,-0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.047878265380859375,0.0,0.0,,,0.0,0.0,0.0,,,12.671875,0.0650890000000004,-1.1293552848167268,0.0,,,,8.799212598425164,,,,,0.0,,0.0,0.0,0.0,,0.0,0.3201779281554018,-0.0,,-0.0,12.78125,,,,,1.0,,0.0,,,0.0,,0.0,,0.0,,0.01557399999999376,1.0,,0.0,6.540498563814359,,8.799212598425164,,0.0,0.056735423057122834,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,
41.716323,,0.0,359.90576811163214,0.0,0.0,0.0,,,,,359.4346001593597,0.0,-0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.08997464179992676,0.0,0.0,,,0.0,0.0,0.0,,,12.6640625,0.02767599999999959,-1.1273423805622684,0.0,,,,8.799212598425164,,,,,0.0,,0.0,0.0,0.0,,0.0,0.3211569877402607,-0.0,,-0.0,12.7109375,,,,,1.0,,0.0,,,0.0,,0.0,,0.0,,0.025110999999995443,1.0,,0.0,5.611732138819427,,8.799212598425164,,0.0,0.057107847456983794,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,
41.75193,,0.0,359.7234357779255,0.0,0.0,0.0,,,,,359.76953007470377,0.0,-0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.08997464179992676,0.0,0.0,,,0.0,0.0,0.0,,,12.6640625,0.035606999999998834,-1.1261938588538971,0.0,,,,8.799212598425164,,,,,0.0,,0.0,0.0,0.0,,0.0,0.3209374192420914,-0.0,,-0.0,12.765625,,,,,1.0,,0.0,,,0.0,,0.0,,0.0,,0.013903999999996586,1.0,,0.0,5.611732138819427,,8.799212598425164,,0.0,0.05568494230022463,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,
41.772992,,0.0,359.3949691515104,0.0,0.0,0.0,,,,,0.46540475021218436,0.0,-0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,0.0,,3.0,0.0,0.0,0.08997464179992676,0.0,0.0,,,0.0,0.0,0.0,,,12.6796875,0.02106200000000058,-1.1225682269885742,0.0,,,,8.779527559055087,,,,,0.0,,0.0,0.0,0.0,,0.0,0.32115761074392224,-0.0,,-0.0,12.7109375,,,,,1.0,,0.0,,,0.0,,0.0,,0.0,,0.019742000000000814,1.0,,0.0,5.611732138819427,,8.779527559055087,,0.0,0.05954166734463703,0.0,,0.0,,,0.0,0.0,,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,
