TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
516.869583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02315499999997428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517.003457,,4.0,359.0427713666392,3475.0,0.0,,,,,359.8085627572077,0.35,0.0,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.02564749494501939,0.0,,0.0,0.0,0.0,0.0478053092956543,0.0,0.0,,,0.35,0.0,1.0,,,0.1338739999999916,-1.2980788154594032,0.0,,,,9.015748031496102,,,,,0.0,,0.0,0.0,0.0,,0.0,110.9178182929779,-0.0,,-0.0,,,,,1.0,,0.02564749494501939,,,0.0,,-5.756612155432673E8,,-0.0,,0.03006900000002588,1.0,,1.0,6.493444325924366,,9.015748031496102,,1.0,,,0.010113890588382902,0.0,,0.0,,,-0.02564749494501939,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,110.90499454550539,,,1.0,0.0,,
517.043242,,4.0,358.4187778769144,3475.0,0.0,,,,,358.4187778769144,0.35,25.8125,,,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,,-0.03306241164833068,0.0,,0.0,0.0,-1.831110566854477E-4,0.0478053092956543,0.0,0.0,,,0.35,0.0,1.0,,,0.03978499999993801,-1.2957331157475929,1.75,,,,9.015748031496102,,,,,0.0,,0.06839197874069214,1.831110566854477E-4,0.0,,0.0,110.92152575132955,-0.0,,-0.0,,,,,1.0,,1.2267244848375456,,,0.0,,-5.756612155432673E8,,-0.0,,0.011755999999991218,1.0,,1.0,6.493444325924366,,9.015748031496102,,1.0,,,0.008808815559146756,0.0,,0.0,,,1.1605996615408842,0.0,,0.0,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,110.90499454550539,,,1.0,0.0,,
517.063887,,4.0,0.4272129976988911,3475.0,0.0,,,,,359.71519271881306,0.35,23.09375,,,0.0,0.0,,,0.0,,,1.0,,0.0,43.1875,,-0.03823510549449338,0.0,,0.0,0.0,-1.831110566854477E-4,0.04926276206970215,0.0,0.0,,,0.35,0.0,1.0,,,0.020645000000058644,-1.291139815082799,41.3125,,,,9.05511811023626,,,,,0.0,,0.14819788932800293,1.831110566854477E-4,0.0,,0.0,110.92411209825264,17.14285659790039,,-0.0,,,,,1.0,,11.974855837386645,,,0.0,,-5.756612155432673E8,,-0.0,,0.01269800000000032,1.0,,1.0,6.57965130689323,,9.05511811023626,,1.0,,,0.003995726110302242,0.0,,0.0,,,11.898385626397658,0.0,,31.5,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,110.90499454550539,,,1.0,24.625,,
517.08812,,4.0,0.43360721162580046,3475.0,0.09375,,,,,359.29537716361364,0.35,11.84375,,,0.0,0.0,,,0.0,,,1.0,,0.09375,76.375,,-0.03624878593404901,0.0,,0.0,37.59375,0.09457685798406601,0.04926276206970215,0.0,0.0,,,0.35,0.0,1.0,,,0.024232999999981075,-1.2628622236684415,48.34375,,,,9.05511811023626,,,,,0.0,,0.2683797776699066,0.1983703076839447,0.0,,0.0,110.92311893847241,194.2857208251953,,-0.0,,,,,1.0,,15.951743095123586,,,0.0,,-5.756612155432673E8,,17.14285659790039,,0.016257999999993444,1.0,,1.0,6.57965130689323,,9.05511811023626,,1.0,,,0.024623139543208133,0.0,,0.0,,,15.879245523255488,0.0,,53.5625,,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,110.90499454550539,,,1.0,24.8125,,
517.111014,,4.0,343.31904655195353,3475.0,0.0,,,-1.0,,5.023385545631403,0.35,11.53125,-8.214817589879331,0.0,0.0,0.0,,1.3121693134307861,0.0,,,1.0,,17.75,33.46875,113.31991785714288,-0.02374439516484017,0.0,1.3121693134307861,0.0,0.0,0.10565508157014847,0.04926276206970215,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.02289399999995112,-1.4332741014590726,79.46875,0.0,,,9.074803149606339,0.0,,,,0.0,,0.3881954550743103,0.1268044114112854,0.0,,0.0,110.91686674308781,548.5714721679688,10.45,-0.0,81.78518241012067,34.625,,,1.0,0.1748046875,23.89698585894915,,0.0,0.0,,-5.756612155432673E8,,28.571428298950195,10.129755126953125,0.025790000000029067,1.0,,1.0,6.57965130689323,,9.074803149606339,1.0,1.0,,,0.04736878642429585,0.0,0.0,0.0,0.378662109375,21.0,23.84949706861947,0.0,,65.09375,,0.44677734375,1.0,0.47156742215156555,29.21875,0.0,0.0,,0.0,1.0,3.4285714626312256,0.0,0.0,110.90499454550539,,,1.0,20.46875,,
517.140826,,4.0,328.675861533725,3475.0,29.5625,,,,,358.0600187901383,0.35,10.25,,,0.0,0.0,,,0.0,,,1.0,,31.5625,33.46875,,0.009539256923062567,0.0,,0.0,29.3125,0.10565508157014847,0.04926276206970215,0.0,0.0,,,0.35,0.0,1.0,,,0.029811999999992622,-1.6995996979110708,79.46875,,,,9.055118110236261,,,,,0.0,,0.4283883273601532,0.09595019370317459,0.0,,0.0,110.90022491704386,548.5714721679688,,5.142857551574707,,,,,1.0,,27.84257578415859,,,0.0,,-5.756612155432673E8,,28.571428298950195,,0.007707000000095832,1.0,,1.0,6.57965130689323,,9.055118110236261,,1.0,,,0.07835101759664673,0.0,,0.0,,,27.861654298004716,0.0,,71.21875,,,1.0,,29.21875,0.0,,,,1.0,3.4285714626312256,0.0,,110.90499454550539,,,1.0,20.46875,,
517.152372,,4.0,358.6075620745529,3475.0,24.34375,,,,,355.9804513520771,0.35,10.25,,,0.0,0.0,,,0.0,,,1.0,,31.5625,31.46875,,0.021614430988989852,0.0,,0.0,29.3125,0.10565508157014847,0.04926276206970215,0.0,0.0,,,0.35,0.0,1.0,,,0.01154600000006667,-1.8861831393546362,88.90625,,,,8.996062992126024,,,,,0.0,,0.4842677116394043,0.09595019370317459,0.0,,0.0,110.8941873300109,1005.71435546875,,5.142857551574707,,,,,1.0,,31.809374187390063,,,0.0,,-5.756612155432673E8,,62.857139587402344,,0.006480000000010477,1.0,,1.0,6.57965130689323,,8.996062992126024,,1.0,,,0.0037378965231045897,0.0,,0.0,,,31.852603049368042,0.0,,87.21875,,,1.0,,25.875,0.0,,,,1.0,3.4285714626312256,0.0,,110.90499454550539,,,1.0,15.9375,,
517.16305,,4.0,352.1251692556345,3475.0,24.34375,,,,,354.7459147717189,0.35,9.5,,,0.0,0.0,,,0.0,,,1.0,,30.375,31.46875,,0.0035837529670175172,0.0,,0.0,35.4375,0.18720053136348724,0.04926276206970215,0.0,0.0,,,0.35,0.0,1.0,,,0.010677999999984422,-2.001166451498732,57.625,,,,8.976377952755946,,,,,0.0,,0.4774315655231476,0.1904660165309906,0.0,,0.0,110.90320266902188,1005.71435546875,,5.142857551574707,,,,,1.0,,31.827404865412035,,,0.0,,-5.756612155432673E8,,114.28571319580078,,0.006599000000051092,1.0,,1.0,6.57965130689323,,8.976377952755946,,1.0,,,-0.06243151670147337,0.0,,0.0,,,31.83457237134607,0.0,,87.21875,,,1.0,,25.875,0.0,,,,1.0,3.4285714626312256,0.0,,110.90499454550539,,,1.0,15.9375,,
