TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Climber Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,boolean,Cmd,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,CMD,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,boolean,
1205.461272,,,,,,,,,,,,,,,,,,,,,,0.054546000000073036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205.548987,,,,,,,,,,,,,,,,,8.125,,,,,,,,,,,,,,132.67820715,,,,0.0,,,,,,,,,,,0.08771499999988919,,,,,,,,,,,,,,,,,,,,,,
1205.549788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
1205.548987,,90.0625,-3.308485247544013E-6,11.350000000000001,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.3341660499572754,0.0,,0.0,-1.0,0.0,0.0,0.05229800000006435,0.0,,,,,,90.0625,,,0.0,0.0,90.0625,,6.103701889514923E-5,2.966128196188724,-1.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,0.0,,0.11662766337394714,90.0625,,,0.0,0.0,,-3.308485247544013E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
1205.602256,,,,,,,,,,,,,,,,,8.125,,,,,,,,,,,,,,132.67820715,,,,0.0,,,,,,,,,,,0.05326900000000023,,,,,,,,,,,,,,,,,,,,,,
1205.602363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
1205.602256,,90.0625,-3.308485247544013E-6,11.5,,0.0,,1.0,0.0,,0.0,0.0,-1.0,,0.3341660499572754,0.0,,0.0,-1.0,0.0,0.0,0.0480400000001282,0.0,,,,,,90.0625,,,0.0,0.0,90.0625,,6.103701889514923E-5,2.966128196188724,-1.0,0.0,0.0,0.0,59.0,0.0,0.0,,,,,0.0,,0.11816790699958801,90.0625,,,0.0,0.0,,-3.308485247544013E-6,,0.0,,,,0.0,6.103701889514923E-5,,1.0,
1205.652132,,,,,,,,,,,,,,,,,8.125,,,,,,,,,,,,,,132.7239835125,,,,0.0,,,,,,,,,,,0.04987600000004022,,,,,,,,,,,,,,,,,,,,,,
1205.652235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
