TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Motor 2 Percent,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Shooter Motor 2 in Voltage,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Shooter Motor 1 in Voltage,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,RPM,A,degrees,cmd,color,cmd,deg,cmd,RPM,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,pct,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,V,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,bool,pct,pct,cmd,state,deg,V,RPM,V,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
70.1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02885100000000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.259068,0.0,0.0,358.4731752535446,0.0,0.0,0.0,,0.0,-1.0,0.0,0.6014162424684684,0.0,-0.0,0.0,-2.6942842898560997,9.96875,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.1556377125000033,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.04465651512145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.4453125,0.10356799999999566,-0.7931694623931589,0.0,0.0,,0.0,8.700787401574788,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0040346956749858975,0.0,2.536812560610454,12.5,-0.0,12.4921875,87.3057157101439,0.0,0.0,,0.0,0.16357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124,0.07015200000000732,1.0,,0.0,6.558088191606131,,8.700787401574788,0.0,0.0,-0.054153427587977414,0.0,0.0,0.0,0.39990234375,6.0,0.0,0.0,0.0,0.0,0.436279296875,1.0,0.435974657535553,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
70.335445,0.0,0.0,357.81663035120135,0.0,0.0,0.15625,,0.0,-1.0,0.0,359.30544253228953,0.0,-0.0,0.0,-2.1386825776663017,5.9375,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.15625,0.0,0.3845195249999979,0.0,2.0,0.0,0.0,3.0,0.15625,-0.004150517284870148,0.04465651512145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.46875,0.07637700000000791,-0.801689973451136,0.0,0.0,,0.0,8.700787401574788,0.0,0.0,,,,0.0,0.0,0.0,0.004211554303765297,-0.0040346956749858975,0.0,2.5426761484248583,12.5,-0.0,12.5078125,87.8613174223337,0.0,0.0,,0.0,0.16357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32233740234375,0.0359979999999922,1.0,,0.0,6.558088191606131,,8.700787401574788,0.0,0.0,-0.05520249545517732,0.0,0.0,0.0,0.39990234375,112.0,0.0,0.0,0.0,0.0,0.436279296875,1.0,0.5456185340881348,0.15625,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
70.37895,0.0,0.0,357.29946734846226,0.0,0.0,0.15625,,0.0,-1.0,0.0,1.1570212604306938,0.0,-0.0,0.0,-2.489552921999149,5.625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.15625,0.0,0.5676249750000038,0.0,2.0,0.0,0.0,3.0,0.15625,-0.004150517284870148,0.04465651512145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.4609375,0.04350499999999613,-0.8016069616860059,0.0,0.0,,0.0,8.720472440944867,0.0,0.0,,,,0.0,0.0,0.0,0.004211554303765297,-0.0040346956749858975,0.0,2.5437971102319406,12.5,-0.0,12.5234375,87.51044707800085,0.0,0.0,,0.0,0.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.316054931640625,0.03376500000000249,1.0,,0.0,6.558088191606131,,8.720472440944867,0.0,0.0,-0.05401321708766039,0.0,0.0,0.0,0.392822265625,218.0,0.0,0.0,0.0,0.0,0.446533203125,1.0,0.5003368258476257,0.15625,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
70.451895,0.0,,,,,,,0.0,,0.0,,,,,,5.65625,,,0.0,,,,,,,,,0.7049540625000031,,,,,,,,0.07674908638000488,,0.0,0.0,,,,,,0.0,,0.07294499999999005,,,,,0.0,,0.0,,,,,,0.0,,,-0.0040346956749858975,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,,,,,,,5.437755565062943,,,0.0,,,0.0,,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,0.0,,,,0.0,
70.37895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,66.0857457548516,,,,,,,,,,,,,,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.451895,,0.0,358.70032308593153,0.0,0.0,0.15625,,,-1.0,,0.1499500223862641,0.0,-0.0,0.0,1.4961913708292371,,0.0,0.0,,0.0,0.0,,,0.0,,0.125,0.0,,0.0,2.0,0.0,0.0,3.0,0.15625,-0.004150517284870148,,0.0,,,0.0,0.0,0.0,0.0,,,12.4453125,,-0.8103824836021508,0.0,0.0,,,8.720472440944867,,0.0,,,,0.0,,0.0,0.004211554303765297,,0.0,2.5466776875945767,12.450000000000001,-0.0,12.5,91.49619137082924,0.0,,,0.0,0.16064453125,0.0,,0.0,0.0,,0.0,,0.0,12.253230224609375,0.0249380000000059,1.0,,0.0,,,8.720472440944867,,0.0,-0.05360007726473959,,0.0,0.0,0.392822265625,75.0,0.0,,,0.0,0.446533203125,,0.4478529393672943,0.15625,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
70.48151,0.0,0.0,357.7097212724886,0.0,0.0,0.15625,,0.0,-1.0,0.0,0.9743741055376429,0.0,-0.0,0.0,-2.63518458245143,5.65625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.125,0.0,0.7965067874999999,0.0,2.0,0.0,0.0,3.0,0.15625,-0.004150517284870148,0.07674908638000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.4609375,0.02961500000000683,-0.8069101319164547,0.0,0.0,,0.0,8.759842519685025,0.0,0.0,,,,0.0,0.0,0.0,0.004211554303765297,-0.0040346956749858975,0.0,2.5479751530646624,12.450000000000001,-0.0,12.5234375,87.36481541754857,0.0,0.0,,0.0,0.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3097724609375,0.03033399999999631,1.0,,0.0,5.437755565062943,,8.759842519685025,0.0,0.0,-0.05673275147441051,0.0,0.0,0.0,0.392822265625,65.0,0.0,0.0,0.0,0.0,0.446533203125,1.0,0.5753507018089294,0.125,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
70.519564,0.0,0.0,357.890309483866,0.0,0.0,0.15625,,0.0,-1.0,0.0,1.5341569512800401,0.0,-0.0,0.0,-3.1396601478202655,5.8125,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.15625,0.0,1.071164962500002,0.0,2.0,0.0,0.0,3.0,0.15625,-0.004150517284870148,0.04390978813171387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.4453125,0.038054000000002475,-0.8044880353170387,0.0,0.0,,0.0,8.759842519685025,0.0,0.0,,,,0.0,0.0,0.0,0.0042420728132128716,-0.0040346956749858975,0.0,2.551148308791158,12.450000000000001,-0.0,12.5078125,86.86033985217973,0.0,0.0,,0.0,0.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.290925048828125,0.034047999999998524,1.0,,0.0,7.384507039773798,,8.759842519685025,0.0,0.0,-0.06465871559797141,0.0,0.0,0.0,0.392822265625,171.0,0.0,0.0,0.0,0.0,0.446533203125,1.0,0.4710730016231537,0.15625,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
