TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Color Sensor Red Intensity,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,sat,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,color,sat,,,bool,RPM,count,deg,bool,,bool,sat,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
635.333228,,,,358.9444419205461,,0.0,,,,,359.6161794878735,,,,,,,,,1.0,,0.0,,,-719.9390423134608,,0.0,0.0,0.051841020584106445,1.0,,,,,-1.2370570900135578,,,,,,,,,,,,,,0.0,,,253.27476700301463,,,,,-0.0,,,,,,3898.961587552688,,,,,,,,6.5703646961700715,,,,,-0.08511599328579861,0.0,,,,,,-3836.6846890121856,,19.83150038702246,,,,,1.0,,,0.0,,,,,0.0,,,-106.69475415371579,,,,,,,
635.347599,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.0761049999999841,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.976377952755813,,0.0023650000000543514,
635.369876,,,,352.8520455571349,,0.46875,,,,,3.3765496048926233,,,,,,,,,1.0,,0.09375,,,-719.9333066244988,,1.4375,-0.06659138947725296,0.051189422607421875,1.0,,,,,-1.2589347505647492,,,,,,,,,,,,,,0.09878841787576675,,,253.27189915853356,,,,,-0.0,,,,,,2325.0138038792375,,,,,,,,6.499169455807611,,,,,-0.06842512304207468,0.0,,,,,,-2262.7369053387356,,-13.09639620424468,,,,,1.0,,,0.5,,,,,0.0,,,-106.69475415371579,,,,,,,
635.374278,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.03664800000001378,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,8.956692913385734,,0.014886000000046806,
635.375748,,,,356.11281211102875,,0.46875,,,,,1.8520953855620477,,,,,,,,,1.0,,0.09375,,,-719.9281949033998,,1.4375,-0.10678426176309586,0.051189422607421875,1.0,,,,,-1.2737647102462433,,,,,,,,,,,,,,0.09878841787576675,,,253.2693432979841,,,,,-0.0,,,,,,751.0666441736508,,,,,,,,6.499169455807611,,,,,-0.06071582872784985,0.0,,,,,,-688.7897456331488,,-13.09639620424468,,,,,1.0,,,19.875,,,,,0.0,,,-106.69475415371579,,,,,,,
635.379875,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.005872000000067601,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,9.01574803149597,,0.004683999999997468,
635.382089,,,,347.10807283197477,,0.0625,,,,,3.8975957013055167,,,,,,,,,1.0,,0.09375,,,-719.9165282364401,,27.09375,-0.14658039808273315,0.051189422607421875,1.0,,,,,-1.3137484106747497,,,,,,,,,,,,,,0.13858455419540405,,,253.26350996450424,,,,,-0.0,,,,,,751.0549775066911,,,,,,,,6.499169455807611,,,,,-0.040717646799404955,0.0,,,,,,-688.778078966189,,-13.09639620424468,,,,,1.0,,,19.875,,,,,0.0,,,-106.69475415371579,,,,,,,
635.385528,,0.0,0.0,,1.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,0.006340999999906671,,0.0,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3200.0,,,,0.0,0.0,,,1.0,,,,,,,,,1.0,9.01574803149597,,0.004720999999904052,
635.388883,,,,335.23094374593353,,0.0625,,,,,9.858833295418911,,,,,,,,,1.0,,26.21875,,,-719.9006697212264,,27.09375,-0.14658039808273315,0.051189422607421875,1.0,,,,,-1.368633891793579,,,,,,,,,,,,,,0.13858455419540405,,,253.2555807068974,,,,,-0.0,,,,,,751.0391189914775,,,,,,,,6.499169455807611,,,,,-0.0022645615370940316,0.0,,,,,,-688.7622204509754,,-13.09639620424468,,,,,1.0,,,19.875,,,,,0.0,,,-106.69475415371579,,,,,,,
