TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,A,color,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
1394.134554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024900000000798173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394.173265,0.0,36.0,359.6154703936159,0.0,0.0,0.0,,0.0,0.04806583533188818,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03833913803100586,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.038710999999921114,-1.1012599893233306,0.0,,,0.0,9.212598425197076,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.61687382460495,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.103964160402261E10,1.0,-0.0,0.02409299999999348,,1.0,,0.0,6.539468617035375,,9.212598425197076,,0.0,0.0,0.0,0.2912167566085334,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
1394.229725,0.0,36.0,359.6635352817704,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03833913803100586,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0564600000000155,-1.0860630942431069,0.0,,,0.0,9.212598425197076,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.6194118565219,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.103964160402261E10,1.0,-0.0,0.007697000000007392,,1.0,,0.0,6.539468617035375,,9.212598425197076,,0.0,0.0,0.0,0.28095263749417837,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
1394.240345,0.0,36.0,359.61579378496737,0.0,0.0,0.0,,0.0,359.85592354590875,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03833913803100586,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.010620000000017171,-1.0832559144614136,0.0,,,0.0,9.173228346456916,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.62214425467819,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.103964160402261E10,1.0,-0.0,0.005900999999994383,,1.0,,0.0,6.539468617035375,,9.173228346456916,,0.0,0.0,0.0,0.27745079419410423,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
1394.248858,0.0,36.0,359.47392730906336,0.0,0.0,0.0,,0.0,0.09564826572273741,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03833913803100586,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.008512999999993554,-1.0800026323790541,0.0,,,0.0,9.173228346456916,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.62521892806036,-0.0,12.75,-0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,4.103964160402261E10,1.0,-0.0,0.008172000000058688,12.542223876953125,1.0,,0.0,6.539468617035375,,9.173228346456916,,0.0,0.0,0.0,0.276824900506807,0.0,0.0,,,187.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.5140285491943359,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,
1394.259415,0.0,36.0,359.51974900007616,0.0,0.0,0.0,,0.0,0.24012335003406554,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03833913803100586,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.010557000000062544,-1.079889056100877,0.0,,,0.0,9.212598425197076,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.62734587696147,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.103964160402261E10,1.0,-0.0,0.005427999999938038,,1.0,,0.0,6.539468617035375,,9.212598425197076,,0.0,0.0,0.0,0.276809672814048,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
1394.267641,0.0,36.0,359.5699493485751,0.0,0.0,0.0,,0.0,0.525619799650852,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03833913803100586,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.008225999999922351,-1.077740013619158,0.0,,,0.0,9.251968503937235,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.63203810908601,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.103964160402261E10,1.0,-0.0,0.008342000000084226,,1.0,,0.0,6.539468617035375,,9.251968503937235,,0.0,0.0,0.0,0.2780522310429452,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
1394.278275,0.0,36.0,359.47084393950513,0.0,0.0,0.0,,0.0,0.33673277407993585,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03833913803100586,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.010633999999981825,-1.0773230024426872,0.0,,,0.0,9.251968503937235,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.63643115201644,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.103964160402261E10,1.0,-0.0,0.005018000000063694,,1.0,,0.0,6.539468617035375,,9.251968503937235,,0.0,0.0,0.0,0.28235388139687967,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
1394.293695,0.0,36.0,359.2832549506705,0.0,0.0,0.0,,0.0,0.3344741606828096,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.03833913803100586,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.015420000000176515,-1.0761009304519533,0.0,,,0.0,9.271653543307313,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.64119246384796,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,4.103964160402261E10,1.0,-0.0,0.003948999999920488,,1.0,,0.0,6.539468617035375,,9.271653543307313,,0.0,0.0,0.0,0.2874299577515762,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,
