TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,sec,V,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,A,color,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
1014.293053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002543000000059692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014.332872,0.0,8.0,359.5480768744695,0.0,0.0,0.0,,0.0,0.30128029333749223,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04411625862121582,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.039818999999965854,-1.1063824121567016,0.0,,,0.0,9.350393700787542,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.44619458275197,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.7526166299399364E10,1.0,-0.0,0.028400000000033288,,1.0,,0.0,6.499662953211708,,9.350393700787542,,0.0,0.0,0.0,0.307088061812389,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1014.389965,0.0,8.0,357.9569982328292,0.0,0.0,0.0,,0.0,1.588868248896952,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04342484474182129,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.05709300000000894,-1.1192724936612244,0.0,,,0.0,9.350393700787542,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4529037117996,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.7526166299399364E10,1.0,-0.0,0.00336600000002818,,1.0,,0.0,6.517529547411047,,9.350393700787542,,0.0,0.0,0.0,0.3086915027007057,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1014.394522,0.0,8.0,358.7629117559005,0.0,0.0,0.0,,0.0,0.1427299990809834,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04342484474182129,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0045570000000907385,-1.1297033282367168,0.0,,,0.0,9.330708661417464,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.45459054547483,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.7526166299399364E10,1.0,-0.0,0.0022719999999480933,,1.0,,0.0,6.517529547411047,,9.330708661417464,,0.0,0.0,0.0,0.3117496348489128,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1014.39789,0.0,8.0,358.7629117559005,0.0,0.0,0.0,,0.0,0.1427299990809834,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04342484474182129,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0033679999999094434,-1.1297033282367168,0.0,,,0.0,9.330708661417464,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.45459054547483,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.7526166299399364E10,1.0,-0.0,0.003547000000025946,,1.0,,0.0,6.517529547411047,,9.330708661417464,,0.0,0.0,0.0,0.3117496348489128,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1014.402465,0.0,8.0,359.8497940757617,0.0,0.0,0.0,,0.0,358.59794040803405,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04342484474182129,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.004575000000045293,-1.129054759882056,0.0,,,0.0,9.330708661417464,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.45525141437594,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.7526166299399364E10,1.0,-0.0,0.0023979999999710344,,1.0,,0.0,6.517529547411047,,9.330708661417464,,0.0,0.0,0.0,0.3042639655933071,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1014.413038,0.0,8.0,0.740912601996869,0.0,0.0,0.0,,0.0,358.88859229121636,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04342484474182129,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.010573000000022148,-1.1355519020704148,0.0,,,0.0,9.271653543307227,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.45813045253223,-0.0,12.55,-0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,1.7526166299399364E10,1.0,-0.0,0.002713999999969019,12.316054931640625,1.0,,0.0,6.517529547411047,,9.271653543307227,,0.0,0.0,0.0,0.30941615187229765,0.0,0.0,,,349.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.5397422909736633,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
1014.433282,0.0,8.0,359.52017996804483,0.0,0.0,0.0,,0.0,0.6717554677783053,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04342484474182129,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.020243999999934204,-1.139941544799593,0.0,,,0.0,9.291338582677305,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.45935046849073,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.7526166299399364E10,1.0,-0.0,0.0023740000000316286,,1.0,,0.0,6.517529547411047,,9.291338582677305,,0.0,0.0,0.0,0.3059330306633812,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
1014.453131,0.0,8.0,358.8542526699162,0.0,0.0,0.0,,0.0,359.7011278958107,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.04342484474182129,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019849000000021988,-1.1492818459753638,0.0,,,0.0,9.37007874015762,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.46203636444919,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,1.7526166299399364E10,1.0,-0.0,0.0022900000000163345,,1.0,,0.0,6.517529547411047,,9.37007874015762,,0.0,0.0,0.0,0.30572328514955505,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
