TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
73.669559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006318999999990638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.716599,0.0,0.0,0.478649679508013,0.0,0.0,0.0,,0.0,0.09572886695241593,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0627293586730957,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.04703999999999553,0.4072257875416992,0.0,,,0.0,9.350393700787414,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12466081469735926,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.03336299999999426,1.0,,0.0,6.525235616429832,,9.350393700787414,,0.0,0.0,0.0,0.1556771716677488,1.0,,0.0,,,0.0,-20.204362480270838,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
73.768308,0.0,0.0,0.6222319903444855,0.0,0.0,0.0,,0.0,359.8085473278456,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0627293586730957,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.05170900000000245,0.40967540053202256,0.0,,,0.0,9.429133858267729,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12313187213325533,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008333999999990738,1.0,,0.0,6.525235616429832,,9.429133858267729,,0.0,0.0,0.0,0.15755606305508085,1.0,,0.0,,,0.0,-20.204362480270838,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
73.779061,0.0,0.0,0.8593710500573873,0.0,0.0,0.0,,0.0,359.90451778150356,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0627293586730957,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.010752999999994017,0.41163222026453156,0.0,,,0.0,9.566929133858281,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12238926119308388,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009701000000006843,1.0,,0.0,6.525235616429832,,9.566929133858281,,0.0,0.0,0.0,0.15689518662543697,1.0,,0.0,,,0.0,-20.204362480270838,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
73.790595,0.0,0.0,0.6684202033820238,0.0,0.0,0.0,,0.0,359.95225669501656,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0627293586730957,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.01153399999999749,0.41179772694646183,0.0,,,0.0,9.566929133858281,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12322751315889528,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.00397800000000359,1.0,,0.0,6.525235616429832,,9.566929133858281,,0.0,0.0,0.0,0.15706683737277785,1.0,,0.0,,,0.0,-20.204362480270838,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
73.795822,0.0,0.0,0.6700945867996052,0.0,0.0,0.0,,0.0,359.90427425743513,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0627293586730957,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.005227000000004978,0.4113600352711479,0.0,,,0.0,9.547244094488203,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12363809469735657,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.00402800000000525,1.0,,0.0,6.525235616429832,,9.547244094488203,,0.0,0.0,0.0,0.15740402372586182,1.0,,0.0,,,0.0,-20.204362480270838,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
73.800932,0.0,0.0,0.6729051204275144,0.0,0.0,0.0,,0.0,0.09612713815870516,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0627293586730957,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.005110000000001946,0.4121998118012795,0.0,,,0.0,9.527559055118125,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12343051110761266,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.004915999999994369,1.0,,0.0,6.525235616429832,,9.527559055118125,,0.0,0.0,0.0,0.1576831772985111,1.0,,0.0,,,0.0,-20.204362480270838,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
73.809583,0.0,0.0,0.574854551185576,0.0,0.0,0.0,,0.0,0.04790374781311751,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.0627293586730957,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.008651000000000408,0.4109618660079426,0.0,,,0.0,9.527559055118125,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12296145264607394,-0.0,,-0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.004089999999990823,1.0,,0.0,6.525235616429832,,9.527559055118125,,0.0,0.0,0.0,0.15754851016911034,1.0,,0.0,,,0.0,-20.204362480270838,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
73.830013,0.0,0.0,0.6678602288365016,0.0,0.0,0.0,-1.0,0.0,359.80918667789285,0.0,0.0,0.0,0.0,0.0,0.0,5.8835930824279785,0.0,,,0.0,,0.0,0.0,106.25199464285717,0.0,-1.0,5.8835930824279785,3.0,0.0,0.0,0.06264567375183105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0204299999999904,0.41362935593638256,0.0,0.0,,0.0,9.507874015748047,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12131266563752474,-0.0,12.8,-0.0,0.0,0.0,,0.0,0.21142578125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.529658935546875,0.02946500000000185,1.0,,0.0,6.556386464247305,,9.507874015748047,1.0,0.0,0.0,0.0,0.15453141863397143,1.0,-1.0,0.0,0.282470703125,161.0,0.0,-20.16843230613715,0.0,0.0,0.0,0.50634765625,1.0,0.501484751701355,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
